rule_id,staging_system,edition,site,stage_grouping_scope,histology,T,N,M,uicc_stage,source_file,source_pages,source_table,notes
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T4b,N2c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,Tis,N2c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T0,N3,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1,N3,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1a,N3,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1b,N3,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T2a,N3,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T2b,N3,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T3a,N3,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T3b,N3,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T4a,N3,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T4b,N3,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,Tis,N3,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T0,N3a,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1,N3a,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1a,N3a,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1b,N3a,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T2a,N3a,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T2b,N3a,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T3a,N3a,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T3b,N3a,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T4a,N3a,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T4b,N3a,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,Tis,N3a,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T0,N3b,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1,N3b,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1a,N3b,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1b,N3b,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T2a,N3b,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T2b,N3b,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T3a,N3b,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T3b,N3b,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T4a,N3b,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T4b,N3b,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,Tis,N3b,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T0,N3c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1,N3c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1a,N3c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T1b,N3c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T2a,N3c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T2b,N3c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T3a,N3c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T3b,N3c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T4a,N3c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,T4b,N3c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0213,UICC TNM,8,Skin melanoma,clinical,all,Tis,N3c,M1d,IV,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0215,UICC TNM,8,Skin melanoma,pathological,all,T1,N0,M0,I,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0216,UICC TNM,8,Skin melanoma,pathological,all,T1a,N0,M0,IA,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0216,UICC TNM,8,Skin melanoma,pathological,all,T1b,N0,M0,IA,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0217,UICC TNM,8,Skin melanoma,pathological,all,T2a,N0,M0,IB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0218,UICC TNM,8,Skin melanoma,pathological,all,T2b,N0,M0,IIA,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0218,UICC TNM,8,Skin melanoma,pathological,all,T3a,N0,M0,IIA,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0219,UICC TNM,8,Skin melanoma,pathological,all,T3b,N0,M0,IIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0219,UICC TNM,8,Skin melanoma,pathological,all,T4a,N0,M0,IIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0220,UICC TNM,8,Skin melanoma,pathological,all,T4b,N0,M0,IIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0214,UICC TNM,8,Skin melanoma,pathological,all,Tis,N0,M0,0,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0230,UICC TNM,8,Skin melanoma,pathological,all,T1,N1,M0,III,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Parent Stage III used when the nodal subcategory does not permit a specific IIIA-IIID assignment.
UICC8-0230,UICC TNM,8,Skin melanoma,pathological,all,T1a,N1,M0,III,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Parent Stage III used when the nodal subcategory does not permit a specific IIIA-IIID assignment.
UICC8-0230,UICC TNM,8,Skin melanoma,pathological,all,T1b,N1,M0,III,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Parent Stage III used when the nodal subcategory does not permit a specific IIIA-IIID assignment.
UICC8-0230,UICC TNM,8,Skin melanoma,pathological,all,T2a,N1,M0,III,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Parent Stage III used when the nodal subcategory does not permit a specific IIIA-IIID assignment.
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T2b,N1,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T3a,N1,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T3b,N1,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T4a,N1,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0226,UICC TNM,8,Skin melanoma,pathological,all,T4b,N1,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0221,UICC TNM,8,Skin melanoma,pathological,all,T1a,N1a,M0,IIIA,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0221,UICC TNM,8,Skin melanoma,pathological,all,T1b,N1a,M0,IIIA,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0221,UICC TNM,8,Skin melanoma,pathological,all,T2a,N1a,M0,IIIA,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T2b,N1a,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T3a,N1a,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T3b,N1a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T4a,N1a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0226,UICC TNM,8,Skin melanoma,pathological,all,T4b,N1a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0228,UICC TNM,8,Skin melanoma,pathological,all,T0,N1b,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Nodal melanoma with no apparent primary.
UICC8-0222,UICC TNM,8,Skin melanoma,pathological,all,T1a,N1b,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0222,UICC TNM,8,Skin melanoma,pathological,all,T1b,N1b,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0222,UICC TNM,8,Skin melanoma,pathological,all,T2a,N1b,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T2b,N1b,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T3a,N1b,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T3b,N1b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T4a,N1b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0226,UICC TNM,8,Skin melanoma,pathological,all,T4b,N1b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0228,UICC TNM,8,Skin melanoma,pathological,all,T0,N1c,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Nodal melanoma with no apparent primary.
UICC8-0222,UICC TNM,8,Skin melanoma,pathological,all,T1a,N1c,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0222,UICC TNM,8,Skin melanoma,pathological,all,T1b,N1c,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0222,UICC TNM,8,Skin melanoma,pathological,all,T2a,N1c,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T2b,N1c,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T3a,N1c,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T3b,N1c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T4a,N1c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0226,UICC TNM,8,Skin melanoma,pathological,all,T4b,N1c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0230,UICC TNM,8,Skin melanoma,pathological,all,T1,N2,M0,III,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Parent Stage III used when the nodal subcategory does not permit a specific IIIA-IIID assignment.
UICC8-0230,UICC TNM,8,Skin melanoma,pathological,all,T1a,N2,M0,III,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Parent Stage III used when the nodal subcategory does not permit a specific IIIA-IIID assignment.
UICC8-0230,UICC TNM,8,Skin melanoma,pathological,all,T1b,N2,M0,III,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Parent Stage III used when the nodal subcategory does not permit a specific IIIA-IIID assignment.
UICC8-0230,UICC TNM,8,Skin melanoma,pathological,all,T2a,N2,M0,III,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Parent Stage III used when the nodal subcategory does not permit a specific IIIA-IIID assignment.
UICC8-0231,UICC TNM,8,Skin melanoma,pathological,all,T2b,N2,M0,III,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Parent Stage III used when the N2 subcategory is not documented.
UICC8-0231,UICC TNM,8,Skin melanoma,pathological,all,T3a,N2,M0,III,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Parent Stage III used when the N2 subcategory is not documented.
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T3b,N2,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T4a,N2,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0226,UICC TNM,8,Skin melanoma,pathological,all,T4b,N2,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0221,UICC TNM,8,Skin melanoma,pathological,all,T1a,N2a,M0,IIIA,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0221,UICC TNM,8,Skin melanoma,pathological,all,T1b,N2a,M0,IIIA,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0221,UICC TNM,8,Skin melanoma,pathological,all,T2a,N2a,M0,IIIA,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T2b,N2a,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T3a,N2a,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T3b,N2a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T4a,N2a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0226,UICC TNM,8,Skin melanoma,pathological,all,T4b,N2a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0229,UICC TNM,8,Skin melanoma,pathological,all,T0,N2b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Nodal melanoma with no apparent primary.
UICC8-0222,UICC TNM,8,Skin melanoma,pathological,all,T1a,N2b,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0222,UICC TNM,8,Skin melanoma,pathological,all,T1b,N2b,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0222,UICC TNM,8,Skin melanoma,pathological,all,T2a,N2b,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T2b,N2b,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0223,UICC TNM,8,Skin melanoma,pathological,all,T3a,N2b,M0,IIIB,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T3b,N2b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T4a,N2b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0226,UICC TNM,8,Skin melanoma,pathological,all,T4b,N2b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0229,UICC TNM,8,Skin melanoma,pathological,all,T0,N2c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Nodal melanoma with no apparent primary.
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T1a,N2c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T1b,N2c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T2a,N2c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T2b,N2c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T3a,N2c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T3b,N2c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T4a,N2c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0226,UICC TNM,8,Skin melanoma,pathological,all,T4b,N2c,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T1a,N3,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T1b,N3,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T2a,N3,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T2b,N3,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T3a,N3,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T3b,N3,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T4a,N3,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0227,UICC TNM,8,Skin melanoma,pathological,all,T4b,N3,M0,IIID,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T1a,N3a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T1b,N3a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T2a,N3a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T2b,N3a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T3a,N3a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T3b,N3a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T4a,N3a,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0227,UICC TNM,8,Skin melanoma,pathological,all,T4b,N3a,M0,IIID,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0229,UICC TNM,8,Skin melanoma,pathological,all,T0,N3b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,Nodal melanoma with no apparent primary.
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T1a,N3b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T1b,N3b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T2a,N3b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T2b,N3b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0224,UICC TNM,8,Skin melanoma,pathological,all,T3a,N3b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T3b,N3b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
UICC8-0225,UICC TNM,8,Skin melanoma,pathological,all,T4a,N3b,M0,IIIC,uicc/UICC_8th edition.pdf; corroborated by nhs/*.pdf,142-146,Stage grouping,
